EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-19.993,-27.502,-37.070,-39.254,-29.228,-13.597,-17.430,-34.364,-0.027,0.966,-0.077,-0.854,1.740,0.641,100.000,125795.000,1.000
-9.636,-17.169,-27.623,-30.183,-19.606,-4.448,-9.258,-25.463,-0.028,0.967,-0.073,-0.854,1.770,0.641,100.000,125796.000,1.000
2.325,-3.784,-15.372,-20.275,-9.152,7.094,-0.761,-16.145,-0.028,0.969,-0.071,-0.916,1.801,0.641,100.000,125797.000,1.000
10.119,6.617,-6.529,-13.393,-1.985,16.031,4.622,-10.727,-0.029,0.970,-0.073,-0.885,1.801,0.732,100.000,125798.000,1.000
11.152,9.750,-5.068,-10.772,1.018,18.190,5.664,-9.448,-0.027,0.969,-0.074,-0.977,1.801,0.793,100.000,125799.000,1.000
10.393,10.969,-3.223,-8.083,4.021,17.567,5.562,-8.643,-0.027,0.971,-0.075,-1.068,1.831,0.824,100.000,125800.000,1.000
12.192,14.899,4.286,-3.582,8.397,18.179,5.421,-7.402,-0.029,0.971,-0.074,-1.160,1.831,0.763,100.000,125801.000,1.000
16.281,20.742,15.121,1.970,12.653,21.149,6.073,-6.080,-0.028,0.971,-0.074,-1.221,1.740,0.854,100.000,125802.000,1.000
21.778,27.562,26.459,9.535,16.969,26.882,9.803,-2.283,-0.028,0.971,-0.072,-1.190,1.801,0.732,100.000,125803.000,1.000
21.044,26.788,27.362,12.091,16.827,26.180,10.058,0.327,-0.028,0.969,-0.070,-1.282,1.801,0.793,100.000,125804.000,1.000
14.500,17.114,19.926,8.720,12.025,18.084,5.110,-0.417,-0.027,0.969,-0.071,-1.373,1.648,0.793,100.000,125805.000,1.000
11.073,8.728,15.643,6.565,8.877,11.921,2.010,-0.662,-0.027,0.967,-0.072,-1.373,1.678,0.854,100.000,125806.000,1.000
13.854,9.269,18.168,9.213,11.167,12.752,4.567,2.976,-0.028,0.966,-0.075,-1.404,1.740,0.793,100.000,125807.000,1.000
18.524,15.982,23.221,13.976,15.720,16.938,8.880,9.070,-0.026,0.965,-0.073,-1.373,1.648,0.763,100.000,125808.000,1.000
16.532,17.050,20.197,13.040,14.720,13.684,7.224,10.883,-0.027,0.965,-0.070,-1.404,1.556,0.793,100.000,125809.000,1.000
11.196,12.900,13.005,9.261,9.972,5.075,2.350,9.006,-0.027,0.964,-0.071,-1.404,1.587,0.732,100.000,125810.000,1.000
9.674,11.546,9.061,8.441,7.270,0.282,-0.366,8.584,-0.027,0.964,-0.071,-1.343,1.587,0.732,100.000,125811.000,1.000
10.765,14.727,8.675,10.292,7.270,1.937,-0.573,10.807,-0.024,0.963,-0.073,-1.312,1.526,0.793,100.000,125812.000,1.000
11.363,19.714,11.282,13.099,8.597,7.100,0.833,13.788,-0.026,0.965,-0.072,-1.251,1.587,0.793,100.000,125813.000,1.000
7.523,19.637,9.294,11.432,8.012,7.760,-0.396,13.207,-0.025,0.962,-0.070,-1.221,1.617,0.732,100.000,125814.000,1.000
4.005,17.103,4.682,8.163,7.783,6.616,-2.263,11.799,-0.024,0.963,-0.072,-1.129,1.587,0.793,100.000,125815.000,1.000
4.725,16.925,2.244,7.509,9.265,8.529,-1.975,12.018,-0.025,0.963,-0.074,-1.038,1.648,0.732,100.000,125816.000,1.000
5.263,17.202,1.773,7.716,9.728,11.396,-0.895,10.923,-0.026,0.966,-0.075,-1.007,1.678,0.671,100.000,125817.000,1.000
4.248,17.577,4.203,8.210,10.372,14.712,1.972,10.569,-0.025,0.965,-0.071,-0.916,1.678,0.610,100.000,125818.000,1.000
-0.476,14.539,2.020,4.727,10.129,14.837,3.963,12.066,-0.026,0.965,-0.073,-0.916,1.740,0.671,100.000,125819.000,1.000
-7.110,8.226,-4.942,-1.426,8.074,12.793,3.712,14.387,-0.026,0.966,-0.073,-1.068,1.709,0.702,100.000,125820.000,1.000
-12.681,2.529,-11.025,-5.856,5.155,11.829,2.487,16.110,-0.026,0.967,-0.072,-1.007,1.709,0.702,100.000,125821.000,1.000
-17.250,-0.110,-13.144,-7.432,3.219,12.609,2.586,16.561,-0.027,0.968,-0.074,-1.038,1.740,0.671,100.000,125822.000,1.000
-18.068,1.624,-9.271,-4.697,5.607,16.538,7.060,18.541,-0.030,0.968,-0.072,-1.038,1.740,0.641,100.000,125823.000,1.000
-16.778,2.692,-7.008,-1.432,10.306,19.423,12.011,22.035,-0.028,0.968,-0.073,-1.038,1.770,0.610,100.000,125824.000,1.000
-15.504,1.766,-7.235,0.892,14.475,19.948,14.193,26.044,-0.028,0.969,-0.074,-1.068,1.770,0.519,100.000,125825.000,1.000
-15.807,-0.481,-7.089,1.814,16.285,18.377,13.244,28.371,-0.028,0.968,-0.072,-1.007,1.770,0.580,100.000,125826.000,1.000
-17.072,-3.605,-6.116,1.698,16.383,15.750,11.459,28.394,-0.027,0.970,-0.073,-0.977,1.709,0.732,100.000,125827.000,1.000
-14.845,-3.641,-2.240,3.871,17.878,15.830,12.484,29.236,-0.028,0.969,-0.073,-1.068,1.678,0.610,100.000,125828.000,1.000
-12.801,-3.323,-1.098,3.946,17.140,14.195,11.646,27.165,-0.030,0.968,-0.073,-1.099,1.740,0.580,100.000,125829.000,1.000
-13.304,-4.913,-2.249,0.382,11.762,8.739,6.097,19.098,-0.030,0.968,-0.076,-1.190,1.648,0.641,100.000,125830.000,1.000
-13.454,-6.962,-2.476,-3.497,5.443,2.344,-0.317,10.147,-0.030,0.968,-0.073,-1.221,1.587,0.763,100.000,125831.000,1.000
-9.961,-6.122,-0.076,-3.933,4.085,-0.371,-1.615,7.966,-0.030,0.966,-0.071,-1.160,1.495,0.671,100.000,125832.000,1.000
-3.146,-1.511,5.875,0.127,8.074,1.779,1.898,12.025,-0.031,0.968,-0.073,-1.160,1.526,0.641,100.000,125833.000,1.000
-2.290,-2.048,5.423,0.363,7.934,-1.359,-0.304,10.699,-0.030,0.968,-0.077,-1.160,1.495,0.702,100.000,125834.000,1.000
-5.870,-6.307,-0.173,-2.680,3.033,-9.044,-7.565,3.075,-0.031,0.969,-0.074,-1.251,1.404,0.763,100.000,125835.000,1.000
-6.137,-6.832,-3.756,-3.903,-0.478,-13.481,-12.662,-3.258,-0.031,0.967,-0.072,-1.251,1.373,0.702,100.000,125836.000,1.000
-4.665,-5.333,-5.170,-5.074,-2.396,-15.368,-16.112,-7.734,-0.028,0.969,-0.072,-1.312,1.312,0.732,100.000,125837.000,1.000
-2.977,-3.574,-3.576,-6.007,-3.192,-15.986,-18.247,-10.537,-0.029,0.968,-0.074,-1.312,1.251,0.824,100.000,125838.000,1.000
-2.341,-3.187,-4.345,-7.496,-4.217,-17.392,-19.369,-11.732,-0.028,0.967,-0.070,-1.251,1.251,0.916,100.000,125839.000,1.000
-1.730,-3.055,-7.767,-8.069,-5.455,-17.589,-18.905,-11.003,-0.028,0.966,-0.073,-1.343,1.221,0.916,100.000,125840.000,1.000
-1.730,-3.161,-11.539,-7.328,-6.877,-16.202,-18.444,-9.405,-0.028,0.967,-0.074,-1.221,1.282,0.854,100.000,125841.000,1.000
-3.957,-4.324,-14.384,-6.332,-8.984,-15.815,-20.477,-9.352,-0.028,0.965,-0.076,-1.190,1.221,0.885,100.000,125842.000,1.000
-6.091,-4.992,-13.854,-4.461,-11.726,-16.242,-24.618,-10.957,-0.027,0.966,-0.076,-1.160,1.343,0.946,100.000,125843.000,1.000
-9.387,-8.331,-15.386,-5.290,-16.557,-19.616,-30.748,-13.742,-0.026,0.965,-0.072,-1.129,1.312,1.038,100.000,125844.000,1.000
-10.685,-11.618,-16.282,-5.265,-18.211,-21.131,-32.636,-12.740,-0.027,0.965,-0.071,-1.221,1.221,1.007,100.000,125845.000,1.000
-8.565,-12.182,-14.462,-1.622,-14.189,-18.298,-28.455,-6.810,-0.025,0.963,-0.071,-1.038,1.282,0.854,100.000,125846.000,1.000
-8.666,-14.149,-15.360,0.556,-11.322,-16.716,-24.772,-1.199,-0.027,0.964,-0.072,-0.977,1.312,0.977,100.000,125847.000,1.000
-10.420,-16.464,-17.555,0.959,-11.764,-16.669,-22.728,3.590,-0.027,0.964,-0.073,-0.916,1.343,0.916,100.000,125848.000,1.000
-11.944,-17.411,-20.339,-0.106,-12.539,-17.678,-21.738,7.445,-0.025,0.962,-0.073,-0.885,1.312,0.854,100.000,125849.000,1.000
-11.561,-15.941,-20.650,-1.089,-10.239,-17.927,-21.749,9.608,-0.025,0.963,-0.073,-0.793,1.404,0.854,100.000,125850.000,1.000
-9.259,-13.136,-17.950,-0.450,-5.534,-16.420,-22.549,11.135,-0.027,0.965,-0.074,-0.763,1.495,1.007,100.000,125851.000,1.000
-4.434,-8.280,-11.900,4.666,1.106,-11.268,-19.834,15.931,-0.027,0.965,-0.076,-0.732,1.556,0.885,100.000,125852.000,1.000
3.982,0.507,-1.855,14.541,9.900,-2.736,-12.134,23.887,-0.025,0.965,-0.074,-0.702,1.678,0.946,100.000,125853.000,1.000
8.088,5.277,1.156,18.287,14.287,-2.087,-10.329,25.249,-0.023,0.966,-0.073,-0.763,1.709,0.946,100.000,125854.000,1.000
7.555,5.184,-1.050,15.716,14.246,-8.617,-15.534,20.524,-0.024,0.967,-0.071,-0.793,1.709,0.946,100.000,125855.000,1.000
7.601,5.678,-0.561,13.910,14.454,-13.119,-19.038,17.515,-0.023,0.966,-0.076,-0.824,1.831,0.885,100.000,125856.000,1.000
6.443,5.960,-0.312,11.614,13.748,-15.133,-19.249,14.855,-0.023,0.966,-0.077,-0.763,1.801,0.854,100.000,125857.000,1.000
4.821,6.570,-0.909,8.270,12.069,-14.944,-18.155,10.712,-0.026,0.966,-0.073,-0.763,1.862,0.824,100.000,125858.000,1.000
3.352,7.218,-2.127,4.191,10.058,-14.019,-18.040,6.543,-0.025,0.966,-0.077,-0.732,1.923,0.824,100.000,125859.000,1.000
1.814,7.465,-0.994,1.516,8.142,-13.185,-17.606,4.374,-0.024,0.967,-0.075,-0.793,1.923,0.793,100.000,125860.000,1.000
-2.215,4.918,-1.242,-1.741,4.558,-15.693,-17.766,1.787,-0.024,0.968,-0.074,-0.885,1.984,0.702,100.000,125861.000,1.000
-9.970,-1.515,-7.993,-8.795,-1.790,-22.482,-21.243,-4.543,-0.025,0.967,-0.075,-0.946,2.014,0.793,100.000,125862.000,1.000
-16.839,-7.983,-16.017,-16.118,-7.872,-27.924,-26.117,-11.841,-0.026,0.967,-0.073,-0.824,2.014,0.702,100.000,125863.000,1.000
-21.876,-14.735,-23.675,-22.142,-12.958,-32.738,-31.157,-17.829,-0.027,0.967,-0.073,-0.793,2.045,0.702,100.000,125864.000,1.000
-23.594,-19.684,-27.865,-24.392,-16.683,-37.539,-34.352,-21.571,-0.025,0.967,-0.076,-0.946,2.045,0.763,100.000,125865.000,1.000
-23.434,-22.036,-29.442,-24.361,-20.828,-42.087,-37.048,-25.220,-0.026,0.967,-0.077,-0.977,2.045,0.671,100.000,125866.000,1.000
-25.143,-23.876,-31.017,-25.550,-25.960,-45.134,-40.234,-30.238,-0.026,0.969,-0.076,-1.068,2.075,0.671,100.000,125867.000,1.000
-25.983,-23.679,-29.731,-26.249,-28.278,-43.743,-40.517,-34.232,-0.025,0.967,-0.077,-0.977,2.197,0.671,100.000,125868.000,1.000
-25.736,-23.534,-30.308,-28.462,-28.694,-42.853,-40.527,-39.365,-0.027,0.967,-0.074,-1.007,2.228,0.580,100.000,125869.000,1.000
-22.722,-21.575,-30.679,-29.257,-26.732,-41.718,-40.213,-43.387,-0.028,0.967,-0.074,-0.977,2.167,0.580,100.000,125870.000,1.000
-16.721,-15.593,-26.526,-24.865,-21.272,-36.648,-36.425,-40.239,-0.028,0.966,-0.080,-0.946,2.075,0.488,100.000,125871.000,1.000
-12.626,-9.412,-20.957,-18.321,-15.538,-30.056,-30.804,-31.529,-0.028,0.966,-0.073,-1.038,2.014,0.519,100.000,125872.000,1.000
-11.182,-4.878,-16.122,-11.884,-11.630,-23.662,-26.454,-22.440,-0.030,0.968,-0.071,-0.885,1.953,0.641,100.000,125873.000,1.000
-11.477,-2.518,-15.032,-7.648,-9.748,-19.211,-25.410,-15.895,-0.031,0.968,-0.078,-0.977,2.014,0.671,100.000,125874.000,1.000
-9.551,1.663,-12.960,-3.153,-6.537,-13.729,-24.021,-9.276,-0.030,0.965,-0.072,-0.885,2.014,0.641,100.000,125875.000,1.000
-7.080,6.066,-11.055,-0.260,-3.153,-9.081,-22.900,-3.865,-0.031,0.968,-0.074,-0.946,1.953,0.732,100.000,125876.000,1.000
-9.083,4.965,-14.718,-2.765,-3.065,-9.546,-24.780,-2.871,-0.031,0.966,-0.074,-0.885,1.923,0.641,100.000,125877.000,1.000
-10.148,3.520,-16.513,-3.864,-1.272,-8.396,-23.027,0.017,-0.030,0.968,-0.076,-0.977,1.862,0.732,100.000,125878.000,1.000
-7.179,5.588,-13.028,-0.166,5.170,-2.461,-14.703,8.083,-0.030,0.966,-0.077,-0.916,1.801,0.824,100.000,125879.000,1.000
-3.351,8.199,-7.222,4.650,11.719,3.714,-5.621,14.803,-0.031,0.965,-0.075,-0.916,1.709,0.793,100.000,125880.000,1.000
-4.464,5.382,-7.208,3.822,11.509,2.604,-4.475,11.918,-0.031,0.966,-0.078,-0.946,1.770,0.854,100.000,125881.000,1.000
-9.626,-0.849,-12.239,-0.980,6.489,-3.764,-9.984,2.948,-0.030,0.965,-0.073,-0.854,1.709,0.793,100.000,125882.000,1.000
-9.824,-1.287,-10.277,-0.174,4.578,-5.147,-11.967,-0.452,-0.030,0.966,-0.072,-0.824,1.648,0.793,100.000,125883.000,1.000
-7.532,-0.025,-6.373,2.276,2.586,-5.742,-11.530,-0.071,-0.030,0.965,-0.072,-0.824,1.587,0.854,100.000,125884.000,1.000
-7.570,-3.087,-7.185,1.157,-2.849,-10.739,-13.364,-2.083,-0.029,0.966,-0.075,-0.763,1.587,0.793,100.000,125885.000,1.000
-8.657,-9.035,-10.746,-1.377,-7.700,-17.035,-16.530,-4.614,-0.029,0.966,-0.073,-0.732,1.526,0.793,100.000,125886.000,1.000
-8.770,-13.671,-13.004,-2.565,-8.783,-20.994,-17.335,-4.188,-0.029,0.966,-0.075,-0.671,1.465,0.793,100.000,125887.000,1.000
-6.890,-13.665,-10.873,-1.632,-7.732,-22.103,-15.309,-2.664,-0.028,0.966,-0.072,-0.549,1.465,0.793,100.000,125888.000,1.000
-7.838,-14.491,-11.518,-3.863,-10.804,-26.412,-18.115,-7.548,-0.028,0.967,-0.073,-0.610,1.434,0.854,100.000,125889.000,1.000
-10.868,-17.506,-15.123,-7.948,-16.629,-31.921,-25.182,-16.920,-0.027,0.965,-0.075,-0.641,1.465,0.946,100.000,125890.000,1.000
-13.079,-19.564,-18.646,-10.392,-19.841,-34.445,-29.477,-22.564,-0.028,0.964,-0.072,-0.702,1.434,0.916,100.000,125891.000,1.000
-15.109,-19.564,-21.289,-11.075,-19.505,-34.976,-28.982,-22.281,-0.027,0.966,-0.073,-0.732,1.404,0.916,100.000,125892.000,1.000
-15.687,-17.232,-20.191,-9.294,-17.362,-33.090,-25.495,-19.049,-0.027,0.966,-0.074,-0.671,1.495,0.946,100.000,125893.000,1.000
-17.717,-18.471,-21.461,-10.438,-18.651,-32.579,-24.224,-18.978,-0.028,0.966,-0.074,-0.702,1.465,0.854,100.000,125894.000,1.000
-19.336,-22.153,-24.070,-13.852,-22.464,-32.973,-24.024,-21.017,-0.028,0.966,-0.075,-0.702,1.556,0.885,100.000,125895.000,1.000
-17.782,-22.950,-24.238,-15.269,-25.179,-33.293,-23.395,-22.008,-0.025,0.966,-0.074,-0.732,1.648,0.946,100.000,125896.000,1.000
-16.448,-21.524,-24.271,-14.936,-26.932,-35.445,-24.443,-22.839,-0.025,0.966,-0.075,-0.702,1.526,0.885,100.000,125897.000,1.000
-15.323,-18.408,-23.024,-12.027,-26.484,-36.016,-24.349,-20.970,-0.026,0.967,-0.077,-0.702,1.648,0.793,100.000,125898.000,1.000
-15.974,-17.226,-23.115,-10.152,-25.227,-35.709,-23.059,-17.198,-0.025,0.966,-0.075,-0.732,1.617,0.824,100.000,125899.000,1.000
-19.584,-19.963,-24.584,-11.244,-24.906,-36.917,-23.260,-15.694,-0.025,0.965,-0.076,-0.763,1.740,0.824,100.000,125900.000,1.000
-25.397,-25.749,-27.781,-13.821,-25.523,-40.391,-26.149,-17.015,-0.026,0.967,-0.078,-0.763,1.678,0.793,100.000,125901.000,1.000
-29.507,-29.741,-30.258,-13.975,-24.631,-41.849,-27.983,-16.814,-0.025,0.969,-0.078,-0.824,1.770,0.885,100.000,125902.000,1.000
-27.292,-27.194,-26.111,-8.979,-20.308,-36.569,-25.205,-12.618,-0.027,0.966,-0.077,-0.854,1.770,0.793,100.000,125903.000,1.000
-23.648,-24.713,-22.111,-5.145,-16.480,-31.786,-22.897,-8.607,-0.026,0.965,-0.078,-0.793,1.831,0.763,100.000,125904.000,1.000
-18.633,-22.498,-18.392,-1.598,-11.676,-28.127,-20.249,-2.507,-0.027,0.965,-0.078,-0.824,1.892,0.854,100.000,125905.000,1.000
-10.786,-15.872,-11.635,4.404,-3.962,-20.879,-13.819,8.031,-0.026,0.964,-0.074,-0.885,1.862,0.854,100.000,125906.000,1.000
-6.678,-8.833,-6.135,7.688,1.550,-12.992,-7.057,15.942,-0.027,0.965,-0.080,-0.916,1.862,0.854,100.000,125907.000,1.000
-7.512,-4.408,-2.551,7.070,2.958,-7.530,-2.514,17.701,-0.026,0.967,-0.079,-0.916,1.984,0.854,100.000,125908.000,1.000
-9.164,-1.915,-0.811,5.392,2.928,-5.355,-0.271,16.893,-0.027,0.966,-0.077,-0.885,2.045,0.946,100.000,125909.000,1.000
-7.165,1.843,2.533,6.954,4.865,-2.413,2.311,17.838,-0.027,0.969,-0.076,-1.007,2.136,0.885,100.000,125910.000,1.000
-5.278,4.142,3.426,7.468,5.337,-0.075,2.718,16.449,-0.027,0.969,-0.076,-1.160,2.106,0.916,100.000,125911.000,1.000
-6.328,4.128,-0.470,4.019,3.076,0.138,0.290,10.679,-0.025,0.964,-0.075,-1.068,2.045,0.824,100.000,125912.000,1.000
-3.702,9.148,0.602,4.754,5.163,4.918,2.367,9.021,-0.027,0.963,-0.075,-1.068,2.106,0.946,100.000,125913.000,1.000
-0.696,15.289,3.231,7.712,9.073,10.999,6.493,11.446,-0.027,0.964,-0.078,-1.038,2.136,0.916,100.000,125914.000,1.000
-1.712,16.661,2.247,7.720,8.666,13.070,7.275,12.450,-0.026,0.964,-0.078,-1.038,2.106,1.007,100.000,125915.000,1.000
-2.328,15.045,0.278,5.844,5.050,11.575,5.880,11.631,-0.023,0.965,-0.077,-1.099,2.228,0.946,100.000,125916.000,1.000
1.930,14.205,2.423,5.231,2.524,9.810,5.510,9.878,-0.022,0.967,-0.076,-1.099,2.289,1.007,100.000,125917.000,1.000
9.081,15.225,9.621,7.096,2.444,10.278,5.941,6.499,-0.023,0.965,-0.077,-0.946,2.228,1.129,100.000,125918.000,1.000
8.814,10.709,8.973,4.657,-0.634,5.785,0.613,-1.015,-0.025,0.963,-0.076,-1.038,2.319,1.129,100.000,125919.000,1.000
2.805,1.651,0.096,-1.388,-6.409,-4.107,-8.497,-8.247,-0.026,0.961,-0.077,-1.007,2.350,1.099,100.000,125920.000,1.000
1.411,-3.225,-6.164,-4.411,-9.784,-12.242,-13.833,-9.930,-0.027,0.961,-0.076,-1.007,2.380,1.099,100.000,125921.000,1.000
6.138,-2.071,-5.918,-2.579,-9.975,-15.653,-14.034,-7.796,-0.027,0.963,-0.076,-1.007,2.472,1.160,100.000,125922.000,1.000
11.496,0.008,-2.685,1.522,-10.075,-17.024,-13.388,-6.045,-0.026,0.965,-0.079,-0.977,2.502,1.099,100.000,125923.000,1.000
9.851,-4.211,-5.599,1.387,-14.814,-23.634,-17.731,-8.779,-0.025,0.966,-0.078,-0.977,2.502,1.068,100.000,125924.000,1.000
5.493,-9.648,-9.275,1.037,-20.102,-30.958,-22.040,-11.207,-0.027,0.966,-0.079,-0.977,2.472,1.190,100.000,125925.000,1.000
5.032,-10.753,-7.942,4.998,-21.034,-33.217,-21.625,-8.794,-0.026,0.966,-0.077,-0.946,2.533,1.190,100.000,125926.000,1.000
6.980,-9.930,-5.405,9.360,-19.401,-33.068,-20.158,-5.767,-0.027,0.965,-0.075,-0.916,2.472,1.099,100.000,125927.000,1.000
10.898,-6.028,-1.129,12.930,-15.616,-30.077,-17.987,-3.702,-0.028,0.965,-0.078,-0.946,2.502,1.038,100.000,125928.000,1.000
14.646,0.021,2.955,14.763,-10.138,-24.797,-14.247,-1.464,-0.032,0.965,-0.077,-0.946,2.380,0.885,100.000,125929.000,1.000
19.812,7.940,9.131,17.982,-2.139,-16.309,-7.680,2.156,-0.033,0.969,-0.076,-0.977,2.228,0.824,100.000,125930.000,1.000
25.774,15.154,15.579,22.165,5.636,-7.608,-1.326,4.563,-0.033,0.971,-0.074,-1.099,2.075,0.732,100.000,125931.000,1.000
27.004,17.480,16.904,22.435,8.464,-2.970,1.274,3.585,-0.034,0.972,-0.078,-1.251,1.953,0.519,100.000,125932.000,1.000
24.406,17.281,16.461,19.913,8.001,0.729,2.937,2.462,-0.036,0.971,-0.078,-1.373,1.801,0.275,100.000,125933.000,1.000
18.099,13.695,13.115,14.564,5.279,1.627,3.282,0.618,-0.034,0.970,-0.077,-1.434,1.526,0.275,100.000,125934.000,1.000
9.932,7.445,8.835,9.113,1.873,-0.816,2.181,-1.731,-0.033,0.970,-0.078,-1.465,1.434,0.061,100.000,125935.000,1.000
2.326,1.310,5.082,4.469,-1.253,-3.689,-0.289,-3.995,-0.034,0.969,-0.079,-1.587,1.282,0.122,100.000,125936.000,1.000
-4.019,-2.940,0.491,-1.380,-4.479,-4.038,-3.804,-7.912,-0.031,0.969,-0.077,-1.587,1.282,0.153,100.000,125937.000,1.000
-6.006,-2.236,-0.680,-5.057,-5.399,1.352,-4.039,-10.448,-0.029,0.969,-0.079,-1.526,1.099,0.153,100.000,125938.000,1.000
-5.849,0.204,0.743,-6.063,-4.318,8.190,-0.226,-9.067,-0.029,0.967,-0.080,-1.587,1.068,0.275,100.000,125939.000,1.000
-4.726,2.397,5.263,-4.248,-1.390,14.816,7.568,-3.629,-0.027,0.966,-0.076,-1.495,1.007,0.427,100.000,125940.000,1.000
-3.945,2.796,8.608,-2.985,1.698,19.644,15.173,1.879,-0.027,0.967,-0.076,-1.587,1.068,0.610,100.000,125941.000,1.000
-5.827,-0.579,5.501,-5.774,1.362,18.649,16.363,2.532,-0.028,0.965,-0.077,-1.434,1.007,0.702,100.000,125942.000,1.000
-6.908,-3.835,2.611,-7.772,-1.859,14.235,12.994,-0.146,-0.027,0.965,-0.075,-1.495,1.068,0.916,100.000,125943.000,1.000
-6.984,-5.018,2.872,-7.451,-5.957,10.033,9.690,-3.596,-0.026,0.966,-0.074,-1.526,1.038,1.129,100.000,125944.000,1.000
-6.018,-2.576,6.608,-4.907,-7.105,10.602,10.708,-5.002,-0.029,0.965,-0.073,-1.465,1.007,1.160,100.000,125945.000,1.000
-5.413,-0.511,8.399,-3.130,-6.477,11.785,13.009,-5.223,-0.028,0.967,-0.073,-1.465,1.160,1.282,100.000,125946.000,1.000
-5.193,-2.189,6.814,-2.444,-6.441,8.896,13.261,-5.556,-0.030,0.966,-0.073,-1.465,1.068,1.251,100.000,125947.000,1.000
1.326,0.102,12.241,4.854,-2.665,10.317,16.455,-1.944,-0.027,0.965,-0.073,-1.434,1.099,1.343,100.000,125948.000,1.000
10.726,6.683,21.643,16.246,3.528,17.751,21.775,3.050,-0.028,0.965,-0.074,-1.465,1.068,1.373,100.000,125949.000,1.000
15.857,12.216,27.608,24.590,7.159,25.301,25.226,4.086,-0.026,0.962,-0.074,-1.434,1.099,1.343,100.000,125950.000,1.000
15.545,13.974,27.407,26.722,6.053,26.512,24.600,0.943,-0.025,0.962,-0.073,-1.312,1.190,1.282,100.000,125951.000,1.000
12.836,12.137,23.769,25.216,2.200,21.074,20.826,-2.795,-0.024,0.963,-0.072,-1.373,1.221,1.221,100.000,125952.000,1.000
12.474,10.378,23.484,26.724,0.898,17.541,19.170,-2.559,-0.022,0.963,-0.073,-1.343,1.373,1.343,100.000,125953.000,1.000
11.820,8.995,22.660,29.382,2.229,17.853,20.352,1.032,-0.019,0.962,-0.074,-1.312,1.343,1.221,100.000,125954.000,1.000
9.328,9.701,20.347,30.618,3.825,19.611,22.718,5.938,-0.021,0.960,-0.076,-1.221,1.465,1.068,100.000,125955.000,1.000
4.946,10.628,16.708,28.670,2.303,18.184,22.276,8.059,-0.020,0.959,-0.074,-1.129,1.587,1.038,100.000,125956.000,1.000
-0.786,7.699,10.540,23.863,-2.204,13.135,18.777,6.332,-0.020,0.960,-0.071,-1.038,1.801,0.977,100.000,125957.000,1.000
-3.568,3.419,5.065,20.946,-4.598,11.063,18.592,7.172,-0.018,0.961,-0.073,-0.977,1.953,0.916,100.000,125958.000,1.000
-5.265,-1.354,-2.213,17.649,-5.889,10.835,20.923,10.457,-0.019,0.961,-0.073,-1.038,2.045,0.854,100.000,125959.000,1.000
-5.773,-3.524,-7.088,14.209,-7.346,11.832,23.130,12.830,-0.020,0.962,-0.075,-0.977,2.136,0.793,100.000,125960.000,1.000
-4.390,-2.852,-6.262,12.885,-8.233,14.276,24.442,14.101,-0.019,0.965,-0.077,-1.007,2.289,0.671,100.000,125961.000,1.000
-4.431,-3.608,-3.865,12.680,-8.068,16.958,25.389,15.027,-0.020,0.964,-0.076,-0.854,2.380,0.519,100.000,125962.000,1.000
-5.707,-4.664,-1.355,13.137,-5.656,21.710,27.619,15.993,-0.020,0.967,-0.074,-0.885,2.472,0.580,100.000,125963.000,1.000
-9.039,-5.557,-2.235,10.513,-3.985,26.023,28.353,14.462,-0.022,0.967,-0.074,-0.916,2.380,0.549,100.000,125964.000,1.000
-12.148,-4.203,-2.202,6.637,-3.584,30.673,29.310,12.392,-0.023,0.968,-0.074,-1.007,2.594,0.488,100.000,125965.000,1.000
-12.958,-0.289,1.514,4.486,-2.316,36.945,33.378,12.653,-0.024,0.969,-0.073,-1.038,2.686,0.488,100.000,125966.000,1.000
-10.595,5.654,7.940,5.082,2.195,44.712,40.521,15.441,-0.025,0.968,-0.073,-1.038,2.625,0.488,100.000,125967.000,1.000
-3.451,14.501,18.021,9.226,9.885,53.766,48.990,20.152,-0.026,0.970,-0.074,-1.160,2.686,0.519,100.000,125968.000,1.000
0.633,18.065,22.524,9.296,12.654,55.442,50.977,20.277,-0.026,0.971,-0.073,-1.160,2.655,0.610,100.000,125969.000,1.000
-0.549,14.627,21.517,5.038,9.227,49.638,46.852,14.513,-0.028,0.972,-0.071,-1.312,2.625,0.641,100.000,125970.000,1.000
-0.783,10.755,21.409,2.203,5.489,43.284,42.562,7.648,-0.027,0.971,-0.075,-1.373,2.655,0.671,100.000,125971.000,1.000
2.633,9.644,22.963,1.404,4.015,38.447,39.048,2.152,-0.027,0.972,-0.075,-1.495,2.594,0.763,100.000,125972.000,1.000
8.696,12.268,27.300,2.146,5.112,35.624,36.589,-0.473,-0.028,0.973,-0.076,-1.587,2.594,0.702,100.000,125973.000,1.000
10.597,13.675,29.110,0.572,5.888,30.848,33.939,-2.421,-0.030,0.971,-0.074,-1.740,2.441,0.763,100.000,125974.000,1.000
8.786,12.583,28.815,-1.484,7.024,25.730,32.924,-3.867,-0.032,0.970,-0.073,-1.770,2.441,0.793,100.000,125975.000,1.000
