EEG 1,EEG 2,EEG 3,EEG 4,EEG 5,EEG 6,EEG 7,EEG 8,Accelerometer X,Accelerometer Y,Accelerometer Z,Gyroscope X,Gyroscope Y,Gyroscope Z,Battery Level,Counter,Validation Indicator
-30.662,-17.801,-11.830,-11.051,-5.178,-22.516,-11.509,-13.180,-0.007,0.974,0.191,-2.258,0.702,-0.488,100.000,160186.000,1.000
-29.885,-10.679,-10.498,-11.432,-3.140,-22.482,-12.950,-15.273,-0.008,0.974,0.194,-2.228,0.763,-0.427,100.000,160187.000,1.000
-30.776,-5.972,-11.713,-14.250,-3.272,-22.261,-14.252,-17.895,-0.008,0.972,0.195,-2.167,0.793,-0.549,100.000,160188.000,1.000
-32.974,-3.444,-15.284,-18.730,-5.302,-21.374,-14.550,-20.532,-0.008,0.974,0.195,-2.228,0.885,-0.458,100.000,160189.000,1.000
-35.631,-1.757,-19.771,-23.337,-7.769,-19.420,-12.972,-22.158,-0.009,0.974,0.194,-2.228,0.854,-0.427,100.000,160190.000,1.000
-38.041,0.206,-23.854,-26.583,-9.499,-16.604,-9.382,-21.901,-0.008,0.977,0.195,-2.197,0.946,-0.427,100.000,160191.000,1.000
-39.845,2.705,-26.703,-27.690,-9.832,-13.789,-4.449,-19.445,-0.006,0.976,0.194,-2.197,0.854,-0.488,100.000,160192.000,1.000
-41.355,4.905,-28.581,-26.991,-9.276,-12.099,0.472,-15.483,-0.007,0.975,0.194,-2.228,0.946,-0.488,100.000,160193.000,1.000
-42.929,6.138,-30.084,-25.353,-8.641,-12.124,4.162,-11.100,-0.008,0.974,0.191,-2.319,0.977,-0.458,100.000,160194.000,1.000
-44.563,6.641,-31.338,-23.525,-8.241,-13.737,6.140,-7.027,-0.010,0.975,0.194,-2.228,1.007,-0.488,100.000,160195.000,1.000
-46.113,6.905,-32.376,-21.997,-8.412,-16.444,6.535,-3.614,-0.009,0.976,0.195,-2.228,0.916,-0.458,100.000,160196.000,1.000
-47.110,7.616,-32.695,-20.918,-8.853,-19.400,5.979,-0.794,-0.009,0.976,0.194,-2.289,1.038,-0.458,100.000,160197.000,1.000
-47.134,9.188,-31.921,-20.278,-9.235,-21.745,4.968,1.344,-0.008,0.976,0.192,-2.319,1.099,-0.458,100.000,160198.000,1.000
-45.916,11.785,-30.033,-19.935,-9.392,-23.019,3.605,2.467,-0.008,0.976,0.191,-2.350,1.099,-0.458,100.000,160199.000,1.000
-43.543,15.242,-27.326,-19.837,-9.462,-23.490,1.620,2.141,-0.009,0.975,0.194,-2.441,1.038,-0.549,100.000,160200.000,1.000
-40.546,18.862,-24.453,-20.003,-10.164,-23.733,-1.303,0.131,-0.009,0.977,0.195,-2.563,1.007,-0.641,100.000,160201.000,1.000
-37.186,21.995,-21.286,-19.981,-11.353,-23.692,-4.765,-2.967,-0.011,0.977,0.194,-2.594,1.038,-0.580,100.000,160202.000,1.000
-33.636,23.685,-17.582,-19.085,-12.468,-22.895,-8.083,-6.301,-0.011,0.979,0.197,-2.686,1.007,-0.671,100.000,160203.000,1.000
-30.074,23.175,-13.470,-16.920,-12.975,-21.017,-10.759,-9.259,-0.011,0.980,0.196,-2.808,0.916,-0.702,100.000,160204.000,1.000
-26.682,20.796,-9.317,-13.751,-12.606,-18.139,-12.636,-11.613,-0.013,0.980,0.196,-2.808,0.854,-0.732,100.000,160205.000,1.000
-23.668,17.941,-5.764,-10.385,-11.902,-14.693,-14.031,-13.504,-0.013,0.981,0.197,-2.930,0.885,-0.854,100.000,160206.000,1.000
-20.930,16.739,-2.891,-7.539,-11.325,-11.156,-15.406,-14.955,-0.011,0.981,0.193,-2.991,0.854,-0.946,100.000,160207.000,1.000
-18.649,18.410,-0.975,-5.773,-11.884,-8.156,-17.340,-16.182,-0.012,0.980,0.196,-3.082,0.854,-0.946,100.000,160208.000,1.000
-17.475,22.581,-0.733,-5.549,-14.869,-6.199,-20.063,-17.564,-0.014,0.979,0.197,-3.143,0.671,-0.885,100.000,160209.000,1.000
-18.326,27.554,-2.877,-7.286,-20.871,-5.425,-23.207,-19.347,-0.012,0.978,0.196,-3.204,0.610,-0.854,100.000,160210.000,1.000
-22.069,30.823,-8.030,-11.275,-29.772,-5.937,-26.368,-21.716,-0.014,0.976,0.196,-3.235,0.580,-0.885,100.000,160211.000,1.000
-28.721,30.596,-15.793,-17.271,-40.257,-7.999,-29.390,-24.637,-0.017,0.976,0.196,-3.296,0.549,-0.854,100.000,160212.000,1.000
-37.425,26.565,-25.068,-24.425,-50.735,-11.777,-32.316,-27.829,-0.015,0.977,0.200,-3.326,0.427,-0.946,100.000,160213.000,1.000
-46.396,20.400,-34.050,-31.225,-59.285,-16.472,-34.611,-30.229,-0.014,0.975,0.198,-3.387,0.366,-0.977,100.000,160214.000,1.000
-53.604,14.794,-40.616,-36.002,-63.770,-20.248,-35.111,-30.188,-0.012,0.977,0.198,-3.357,0.214,-0.885,100.000,160215.000,1.000
-57.931,11.587,-43.747,-37.922,-63.327,-21.342,-33.028,-26.705,-0.012,0.975,0.200,-3.235,0.183,-0.916,100.000,160216.000,1.000
-59.275,11.516,-43.496,-37.342,-58.357,-19.096,-28.487,-20.018,-0.013,0.973,0.200,-3.204,0.092,-0.824,100.000,160217.000,1.000
-58.456,14.227,-41.159,-35.484,-50.844,-14.429,-22.732,-11.775,-0.012,0.974,0.202,-3.265,-0.092,-0.763,100.000,160218.000,1.000
-56.485,18.895,-38.433,-33.534,-43.219,-9.125,-17.366,-4.126,-0.013,0.972,0.201,-3.204,-0.122,-0.763,100.000,160219.000,1.000
-54.085,24.633,-36.391,-32.159,-37.069,-4.756,-13.515,1.288,-0.014,0.973,0.200,-3.052,-0.092,-0.641,100.000,160220.000,1.000
-51.689,30.560,-35.416,-31.432,-33.156,-2.016,-11.562,3.769,-0.013,0.974,0.201,-3.021,-0.061,-0.580,100.000,160221.000,1.000
-49.231,36.438,-34.750,-30.847,-30.846,-0.577,-11.012,3.778,-0.011,0.973,0.198,-3.113,-0.122,-0.427,100.000,160222.000,1.000
-46.616,42.215,-33.576,-29.883,-29.148,0.217,-11.165,2.061,-0.012,0.974,0.202,-2.991,-0.214,-0.488,100.000,160223.000,1.000
-43.601,47.913,-31.391,-28.246,-27.049,0.857,-11.551,-0.861,-0.012,0.973,0.200,-2.899,-0.305,-0.397,100.000,160224.000,1.000
-39.799,53.477,-28.000,-25.955,-23.707,1.380,-12.179,-4.790,-0.012,0.973,0.198,-2.899,-0.366,-0.336,100.000,160225.000,1.000
-35.076,58.506,-23.923,-23.272,-19.259,1.394,-13.516,-9.763,-0.011,0.976,0.197,-2.808,-0.488,-0.366,100.000,160226.000,1.000
-29.350,63.071,-19.448,-20.253,-13.876,0.777,-15.679,-15.351,-0.008,0.976,0.199,-2.869,-0.580,-0.183,100.000,160227.000,1.000
-22.990,67.442,-14.883,-16.943,-8.008,-0.171,-18.410,-20.887,-0.010,0.978,0.200,-2.899,-0.549,-0.305,100.000,160228.000,1.000
-16.702,71.810,-10.572,-13.530,-2.094,-0.835,-21.074,-25.614,-0.009,0.978,0.202,-2.930,-0.549,-0.275,100.000,160229.000,1.000
-11.189,76.083,-6.710,-10.268,3.817,-0.525,-22.653,-28.725,-0.008,0.978,0.201,-2.899,-0.610,-0.183,100.000,160230.000,1.000
-7.096,79.515,-3.846,-7.428,9.349,1.013,-22.346,-29.835,-0.008,0.978,0.205,-2.899,-0.610,-0.183,100.000,160231.000,1.000
-4.678,81.438,-2.239,-5.163,14.296,3.407,-19.965,-29.025,-0.006,0.974,0.203,-2.838,-0.488,-0.061,100.000,160232.000,1.000
-4.066,81.471,-2.028,-3.652,18.179,5.886,-16.059,-26.896,-0.005,0.973,0.202,-2.808,-0.427,-0.122,100.000,160233.000,1.000
-5.076,79.890,-2.951,-2.987,20.700,8.063,-11.204,-24.049,-0.004,0.972,0.204,-2.838,-0.397,0.000,100.000,160234.000,1.000
-7.058,77.561,-4.171,-3.046,22.258,10.314,-5.533,-20.790,-0.002,0.974,0.203,-2.625,-0.427,-0.031,100.000,160235.000,1.000
-9.212,75.316,-5.087,-3.537,23.259,13.438,1.018,-17.295,-0.004,0.975,0.200,-2.563,-0.397,-0.122,100.000,160236.000,1.000
-10.797,73.932,-5.296,-4.192,24.346,18.059,8.511,-13.515,-0.005,0.975,0.203,-2.625,-0.366,-0.092,100.000,160237.000,1.000
-11.874,73.366,-5.372,-5.300,25.441,23.813,16.312,-9.660,-0.005,0.975,0.203,-2.563,-0.458,-0.122,100.000,160238.000,1.000
-13.035,72.856,-6.412,-7.388,26.005,29.447,23.206,-6.123,-0.006,0.974,0.201,-2.563,-0.305,-0.092,100.000,160239.000,1.000
-14.778,71.489,-9.015,-10.636,25.745,33.460,28.008,-3.249,-0.005,0.973,0.200,-2.502,-0.488,-0.275,100.000,160240.000,1.000
-17.297,68.543,-13.287,-14.771,24.313,34.714,29.930,-1.404,-0.005,0.973,0.200,-2.441,-0.366,-0.488,100.000,160241.000,1.000
-20.094,64.372,-18.260,-19.082,22.173,33.089,29.110,-0.643,-0.007,0.973,0.203,-2.441,-0.305,-0.580,100.000,160242.000,1.000
-22.431,59.982,-22.707,-22.781,20.015,29.408,26.379,-0.854,-0.008,0.972,0.203,-2.380,-0.275,-0.641,100.000,160243.000,1.000
-23.452,56.660,-25.475,-25.084,18.677,25.090,23.049,-1.603,-0.007,0.975,0.198,-2.350,-0.397,-0.793,100.000,160244.000,1.000
-22.341,55.548,-25.461,-25.251,19.159,21.631,20.596,-2.152,-0.007,0.972,0.198,-2.319,-0.488,-0.946,100.000,160245.000,1.000
-18.814,56.894,-22.362,-22.863,21.683,19.932,20.017,-1.948,-0.007,0.974,0.203,-2.289,-0.549,-1.129,100.000,160246.000,1.000
-13.081,60.270,-16.448,-18.020,26.079,20.048,21.546,-0.744,-0.009,0.975,0.202,-2.319,-0.671,-1.190,100.000,160247.000,1.000
-6.124,64.457,-9.043,-11.723,31.183,21.145,24.139,0.884,-0.009,0.977,0.203,-2.258,-0.702,-1.373,100.000,160248.000,1.000
0.806,68.143,-1.901,-5.563,35.335,22.078,25.849,1.739,-0.010,0.977,0.203,-2.258,-0.793,-1.587,100.000,160249.000,1.000
6.848,70.686,3.867,-0.955,37.583,22.163,24.985,0.786,-0.010,0.978,0.202,-2.228,-0.854,-1.678,100.000,160250.000,1.000
11.635,72.096,7.841,1.532,37.890,21.533,21.204,-2.178,-0.012,0.977,0.206,-2.319,-0.854,-1.770,100.000,160251.000,1.000
15.423,73.034,10.743,2.432,37.581,20.912,15.937,-6.128,-0.010,0.977,0.208,-2.319,-0.854,-1.801,100.000,160252.000,1.000
18.397,73.652,13.316,2.679,37.629,20.610,11.035,-9.916,-0.011,0.980,0.204,-2.411,-0.854,-1.923,100.000,160253.000,1.000
20.580,73.478,15.793,3.044,38.011,20.299,7.647,-13.035,-0.013,0.980,0.201,-2.350,-0.885,-1.892,100.000,160254.000,1.000
22.006,72.178,18.109,3.815,38.337,19.645,6.131,-15.470,-0.011,0.979,0.206,-2.319,-0.977,-1.862,100.000,160255.000,1.000
22.644,69.870,19.791,4.725,38.069,18.866,6.478,-17.233,-0.011,0.978,0.210,-2.289,-1.038,-1.831,100.000,160256.000,1.000
22.775,67.555,20.997,5.604,37.781,18.997,9.122,-17.620,-0.008,0.980,0.207,-2.289,-1.007,-1.770,100.000,160257.000,1.000
22.632,66.187,22.148,6.648,38.402,21.218,14.622,-15.662,-0.011,0.980,0.206,-2.289,-0.977,-1.709,100.000,160258.000,1.000
22.150,65.995,23.432,8.133,40.482,25.968,22.909,-10.860,-0.011,0.980,0.206,-2.197,-0.977,-1.617,100.000,160259.000,1.000
20.889,66.273,24.587,9.872,43.897,32.438,32.706,-3.826,-0.013,0.977,0.205,-2.106,-1.129,-1.678,100.000,160260.000,1.000
18.246,65.538,24.702,11.128,47.461,38.936,41.731,3.660,-0.012,0.975,0.206,-1.984,-0.977,-1.617,100.000,160261.000,1.000
14.364,63.028,23.593,11.404,50.336,44.101,48.244,9.937,-0.013,0.972,0.209,-1.984,-1.007,-1.556,100.000,160262.000,1.000
9.987,59.122,21.757,10.888,51.939,47.458,51.881,14.210,-0.014,0.973,0.211,-1.923,-1.007,-1.465,100.000,160263.000,1.000
5.989,55.018,19.867,10.283,51.888,49.227,53.420,16.645,-0.015,0.973,0.206,-1.923,-0.977,-1.312,100.000,160264.000,1.000
2.820,51.694,18.308,10.101,50.052,49.593,53.673,17.744,-0.014,0.969,0.204,-1.892,-1.038,-1.251,100.000,160265.000,1.000
0.382,49.088,16.797,10.290,46.287,48.417,52.683,17.688,-0.012,0.968,0.208,-1.740,-0.885,-1.221,100.000,160266.000,1.000
-1.180,46.943,15.545,10.642,41.564,45.946,50.358,16.736,-0.014,0.966,0.211,-1.617,-0.885,-1.190,100.000,160267.000,1.000
-1.720,44.816,14.862,10.880,37.049,42.914,46.772,15.202,-0.013,0.970,0.207,-1.373,-0.763,-1.190,100.000,160268.000,1.000
-1.232,42.297,14.838,10.893,33.417,40.166,42.318,13.511,-0.013,0.967,0.208,-1.251,-0.854,-1.160,100.000,160269.000,1.000
0.222,39.487,15.553,11.013,31.011,38.343,37.698,12.145,-0.012,0.967,0.208,-1.129,-0.824,-1.068,100.000,160270.000,1.000
2.416,36.888,16.788,11.844,29.563,37.707,33.481,11.255,-0.010,0.970,0.207,-1.007,-0.763,-1.068,100.000,160271.000,1.000
5.268,35.434,18.682,13.899,29.162,38.207,30.055,10.840,-0.010,0.969,0.207,-0.977,-0.763,-1.007,100.000,160272.000,1.000
8.646,35.484,21.242,17.169,29.835,39.380,27.555,10.768,-0.012,0.970,0.205,-0.916,-0.610,-0.946,100.000,160273.000,1.000
12.504,36.511,24.242,21.341,31.472,40.580,26.167,11.127,-0.010,0.970,0.206,-0.824,-0.641,-0.916,100.000,160274.000,1.000
16.727,37.454,27.362,25.924,33.755,41.186,25.975,12.095,-0.012,0.969,0.204,-0.854,-0.488,-0.885,100.000,160275.000,1.000
20.702,37.073,29.771,30.066,35.524,40.583,26.324,13.263,-0.012,0.969,0.202,-0.885,-0.458,-0.885,100.000,160276.000,1.000
23.744,34.930,30.952,32.812,35.926,38.427,26.086,13.803,-0.011,0.969,0.205,-0.854,-0.397,-0.854,100.000,160277.000,1.000
25.251,31.264,30.632,33.444,34.463,34.919,24.243,12.790,-0.008,0.968,0.203,-0.793,-0.305,-0.702,100.000,160278.000,1.000
25.288,27.085,29.192,32.122,31.517,31.287,20.952,10.185,-0.006,0.970,0.202,-0.854,-0.214,-0.732,100.000,160279.000,1.000
24.748,23.841,27.782,29.955,28.505,29.359,17.727,7.222,-0.010,0.970,0.203,-0.824,-0.214,-0.824,100.000,160280.000,1.000
24.817,22.374,27.192,28.309,26.596,30.387,16.374,5.580,-0.008,0.972,0.204,-0.885,-0.183,-0.885,100.000,160281.000,1.000
26.817,23.084,28.108,28.387,26.900,34.808,18.403,6.816,-0.009,0.974,0.205,-0.824,0.061,-0.854,100.000,160282.000,1.000
31.392,25.700,30.750,30.773,29.720,42.321,24.314,11.523,-0.010,0.975,0.200,-0.793,0.183,-0.824,100.000,160283.000,1.000
38.170,29.419,34.872,35.305,34.480,51.956,33.290,19.121,-0.009,0.975,0.204,-0.885,0.214,-0.732,100.000,160284.000,1.000
45.896,33.226,39.979,41.158,40.169,62.189,43.502,28.258,-0.009,0.974,0.204,-0.885,0.244,-0.702,100.000,160285.000,1.000
52.791,36.002,45.014,47.097,45.265,71.349,52.835,37.322,-0.009,0.974,0.203,-0.946,0.244,-0.641,100.000,160286.000,1.000
57.639,37.315,49.200,52.058,49.009,78.305,59.972,45.238,-0.010,0.975,0.205,-0.885,0.336,-0.671,100.000,160287.000,1.000
60.055,37.131,51.842,55.343,51.111,82.543,64.373,51.349,-0.010,0.977,0.205,-1.007,0.519,-0.671,100.000,160288.000,1.000
60.547,35.760,52.621,56.828,51.655,84.130,66.082,55.385,-0.011,0.977,0.205,-1.129,0.519,-0.610,100.000,160289.000,1.000
60.131,33.842,52.083,56.979,51.185,83.542,65.608,57.481,-0.012,0.979,0.200,-1.160,0.488,-0.702,100.000,160290.000,1.000
59.544,31.798,50.918,56.393,49.938,81.336,63.553,57.877,-0.011,0.980,0.204,-1.282,0.549,-0.763,100.000,160291.000,1.000
59.150,29.860,49.970,55.478,48.318,78.060,60.495,56.938,-0.012,0.979,0.204,-1.373,0.610,-0.671,100.000,160292.000,1.000
58.737,27.629,49.545,54.333,46.281,74.049,56.634,54.844,-0.013,0.979,0.205,-1.434,0.519,-0.641,100.000,160293.000,1.000
58.120,24.681,49.712,53.168,43.715,69.662,52.048,51.859,-0.013,0.977,0.207,-1.373,0.519,-0.732,100.000,160294.000,1.000
57.519,21.161,50.740,52.361,40.970,65.363,46.939,48.470,-0.014,0.976,0.205,-1.495,0.671,-0.824,100.000,160295.000,1.000
57.054,17.260,52.283,52.036,37.928,61.242,41.379,44.911,-0.012,0.978,0.206,-1.587,0.580,-0.641,100.000,160296.000,1.000
56.592,13.185,53.643,51.977,34.375,56.890,35.474,41.283,-0.011,0.976,0.207,-1.678,0.580,-0.671,100.000,160297.000,1.000
55.479,8.746,53.688,51.546,29.842,51.665,29.339,37.531,-0.010,0.973,0.205,-1.648,0.610,-0.610,100.000,160298.000,1.000
53.139,3.768,51.707,50.092,24.377,45.466,23.412,33.775,-0.012,0.974,0.205,-1.556,0.488,-0.549,100.000,160299.000,1.000
49.540,-1.608,47.958,47.294,18.896,38.918,18.262,30.200,-0.012,0.974,0.206,-1.648,0.549,-0.519,100.000,160300.000,1.000
44.847,-7.341,42.728,43.152,13.834,32.852,13.891,26.523,-0.012,0.975,0.205,-1.526,0.519,-0.397,100.000,160301.000,1.000
39.610,-12.979,36.723,38.223,9.488,28.113,10.197,22.607,-0.012,0.972,0.202,-1.556,0.580,-0.366,100.000,160302.000,1.000
34.569,-17.890,30.927,33.451,5.873,25.169,7.334,18.775,-0.012,0.970,0.205,-1.556,0.549,-0.305,100.000,160303.000,1.000
30.590,-21.466,26.487,29.743,3.122,23.890,5.745,15.734,-0.011,0.969,0.206,-1.404,0.519,-0.305,100.000,160304.000,1.000
28.276,-23.504,24.238,27.442,1.631,23.655,5.825,14.131,-0.010,0.970,0.209,-1.343,0.580,-0.275,100.000,160305.000,1.000
27.365,-24.798,23.560,26.106,0.879,23.513,7.225,13.959,-0.010,0.970,0.208,-1.282,0.488,-0.092,100.000,160306.000,1.000
27.177,-26.449,23.242,24.973,-0.089,22.483,8.815,14.686,-0.010,0.969,0.207,-1.251,0.519,-0.122,100.000,160307.000,1.000
26.909,-29.492,22.002,23.233,-2.534,19.740,9.011,15.284,-0.009,0.970,0.203,-1.129,0.458,-0.031,100.000,160308.000,1.000
26.177,-34.140,19.297,20.479,-6.984,15.136,6.885,14.888,-0.009,0.970,0.205,-1.038,0.336,0.031,100.000,160309.000,1.000
25.125,-39.458,15.791,17.044,-12.514,9.402,2.887,13.382,-0.007,0.971,0.205,-0.916,0.397,0.000,100.000,160310.000,1.000
23.933,-44.241,12.351,13.702,-17.973,3.727,-1.634,11.154,-0.009,0.973,0.205,-0.916,0.336,-0.031,100.000,160311.000,1.000
22.877,-47.445,9.775,11.074,-22.240,-0.747,-5.207,8.862,-0.009,0.973,0.201,-0.854,0.397,-0.092,100.000,160312.000,1.000
21.988,-48.992,7.980,9.054,-25.108,-3.665,-7.403,6.799,-0.010,0.972,0.204,-0.885,0.397,-0.183,100.000,160313.000,1.000
21.252,-49.472,6.460,7.236,-26.915,-5.530,-8.883,4.918,-0.011,0.973,0.204,-0.916,0.366,-0.153,100.000,160314.000,1.000
20.832,-49.520,5.222,5.487,-27.841,-7.257,-10.629,3.087,-0.011,0.974,0.204,-0.916,0.336,-0.275,100.000,160315.000,1.000
20.848,-49.892,4.351,3.967,-28.520,-9.772,-13.434,1.006,-0.009,0.973,0.203,-0.885,0.336,-0.305,100.000,160316.000,1.000
21.598,-50.849,4.198,3.101,-29.261,-13.449,-17.377,-1.403,-0.009,0.975,0.204,-0.916,0.244,-0.305,100.000,160317.000,1.000
23.138,-52.260,4.723,3.096,-30.260,-18.049,-22.084,-4.132,-0.010,0.975,0.201,-0.854,0.122,-0.366,100.000,160318.000,1.000
25.284,-53.596,5.638,3.718,-31.391,-22.794,-26.889,-6.973,-0.010,0.976,0.202,-0.916,0.092,-0.488,100.000,160319.000,1.000
27.680,-54.253,6.849,4.448,-32.081,-26.717,-30.963,-9.436,-0.010,0.975,0.203,-0.977,-0.031,-0.549,100.000,160320.000,1.000
29.625,-54.384,7.876,4.779,-32.322,-29.214,-33.717,-11.144,-0.010,0.976,0.198,-1.007,-0.031,-0.580,100.000,160321.000,1.000
30.652,-54.407,8.436,4.705,-32.072,-30.123,-34.711,-11.796,-0.010,0.975,0.202,-1.068,0.000,-0.549,100.000,160322.000,1.000
30.578,-54.796,8.262,4.572,-31.518,-29.867,-33.948,-11.426,-0.010,0.973,0.204,-0.977,-0.031,-0.549,100.000,160323.000,1.000
29.599,-55.612,7.312,4.807,-30.835,-29.296,-31.881,-10.200,-0.009,0.974,0.202,-0.916,-0.092,-0.641,100.000,160324.000,1.000
28.132,-56.423,6.043,5.518,-29.892,-29.221,-29.144,-8.252,-0.008,0.974,0.203,-1.038,-0.031,-0.671,100.000,160325.000,1.000
26.335,-57.095,4.643,6.212,-29.069,-29.969,-26.412,-5.995,-0.009,0.975,0.204,-1.160,-0.031,-0.641,100.000,160326.000,1.000
24.332,-57.690,3.340,6.237,-28.640,-31.103,-23.984,-3.931,-0.008,0.975,0.203,-1.190,0.000,-0.580,100.000,160327.000,1.000
22.089,-58.609,2.005,5.203,-29.076,-31.999,-21.965,-2.692,-0.006,0.973,0.201,-1.190,-0.122,-0.671,100.000,160328.000,1.000
19.660,-60.060,0.416,3.237,-30.677,-32.375,-20.350,-2.646,-0.008,0.972,0.200,-1.251,-0.153,-0.641,100.000,160329.000,1.000
17.334,-61.727,-1.276,0.760,-33.103,-32.446,-19.173,-3.679,-0.008,0.973,0.202,-1.007,-0.336,-0.580,100.000,160330.000,1.000
15.256,-63.360,-3.202,-1.873,-36.145,-32.713,-18.725,-5.486,-0.008,0.973,0.204,-1.007,-0.244,-0.580,100.000,160331.000,1.000
13.557,-64.626,-5.301,-4.173,-39.181,-33.370,-19.062,-7.345,-0.007,0.974,0.203,-1.007,-0.244,-0.580,100.000,160332.000,1.000
12.071,-65.512,-7.606,-5.718,-41.795,-34.358,-20.073,-8.572,-0.007,0.972,0.205,-0.977,-0.305,-0.671,100.000,160333.000,1.000
10.525,-66.171,-10.110,-6.414,-43.839,-35.555,-21.670,-8.970,-0.008,0.971,0.205,-0.946,-0.122,-0.580,100.000,160334.000,1.000
8.822,-66.582,-12.441,-6.506,-45.083,-36.837,-23.809,-8.898,-0.009,0.973,0.202,-0.916,-0.214,-0.549,100.000,160335.000,1.000
6.983,-66.784,-14.422,-6.386,-45.857,-38.159,-26.522,-9.098,-0.008,0.974,0.202,-0.885,-0.336,-0.549,100.000,160336.000,1.000
5.464,-66.561,-15.633,-6.228,-46.342,-39.522,-29.649,-9.961,-0.009,0.973,0.204,-0.854,-0.366,-0.519,100.000,160337.000,1.000
4.636,-66.025,-16.051,-6.250,-47.004,-41.179,-33.191,-11.667,-0.010,0.973,0.203,-0.824,-0.427,-0.732,100.000,160338.000,1.000
4.492,-65.612,-16.117,-6.809,-48.373,-43.317,-37.173,-14.236,-0.008,0.973,0.201,-0.732,-0.305,-0.732,100.000,160339.000,1.000
4.685,-65.669,-16.182,-8.230,-50.438,-45.632,-41.271,-17.422,-0.008,0.975,0.201,-0.702,-0.336,-0.641,100.000,160340.000,1.000
4.737,-66.413,-16.670,-10.592,-53.129,-47.444,-45.023,-20.886,-0.008,0.973,0.203,-0.671,-0.183,-0.702,100.000,160341.000,1.000
4.820,-67.312,-17.302,-13.395,-55.640,-47.983,-47.913,-24.050,-0.007,0.972,0.203,-0.732,-0.397,-0.732,100.000,160342.000,1.000
5.442,-67.615,-17.633,-15.947,-57.222,-47.051,-49.825,-26.552,-0.005,0.974,0.203,-0.671,-0.366,-0.671,100.000,160343.000,1.000
6.962,-66.816,-17.433,-17.772,-57.609,-45.113,-50.982,-28.288,-0.007,0.976,0.201,-0.671,-0.519,-0.732,100.000,160344.000,1.000
9.392,-64.771,-16.531,-18.606,-56.653,-42.762,-51.384,-29.039,-0.007,0.977,0.203,-0.580,-0.519,-0.671,100.000,160345.000,1.000
12.245,-61.937,-15.219,-18.247,-54.605,-40.279,-50.593,-28.428,-0.010,0.975,0.201,-0.610,-0.519,-0.763,100.000,160346.000,1.000
14.865,-58.810,-13.674,-16.567,-51.439,-37.597,-47.898,-26.034,-0.010,0.973,0.201,-0.610,-0.458,-0.763,100.000,160347.000,1.000
16.266,-56.186,-12.437,-14.129,-47.673,-34.878,-43.312,-22.215,-0.011,0.975,0.204,-0.702,-0.458,-0.916,100.000,160348.000,1.000
15.810,-54.772,-12.149,-11.979,-44.263,-32.502,-37.653,-17.990,-0.010,0.975,0.204,-0.702,-0.519,-1.007,100.000,160349.000,1.000
13.874,-54.536,-12.780,-10.814,-41.707,-30.698,-31.871,-14.258,-0.009,0.973,0.198,-0.671,-0.519,-0.977,100.000,160350.000,1.000
11.382,-54.898,-14.013,-10.667,-40.324,-29.517,-26.778,-11.506,-0.006,0.973,0.196,-0.610,-0.580,-0.946,100.000,160351.000,1.000
9.415,-54.654,-14.926,-10.941,-39.579,-28.690,-22.739,-9.608,-0.008,0.972,0.197,-0.610,-0.580,-0.977,100.000,160352.000,1.000
8.546,-52.995,-14.806,-10.962,-38.894,-27.856,-19.994,-8.470,-0.010,0.972,0.201,-0.549,-0.580,-1.038,100.000,160353.000,1.000
8.902,-49.991,-13.475,-10.294,-38.000,-26.745,-18.659,-8.129,-0.009,0.970,0.198,-0.580,-0.519,-1.068,100.000,160354.000,1.000
10.406,-46.318,-10.985,-8.863,-36.668,-25.357,-18.480,-8.382,-0.008,0.972,0.199,-0.610,-0.580,-1.038,100.000,160355.000,1.000
12.650,-42.992,-7.968,-6.999,-35.190,-24.055,-18.980,-8.847,-0.008,0.975,0.200,-0.549,-0.580,-1.190,100.000,160356.000,1.000
15.228,-40.417,-4.930,-5.040,-33.563,-23.258,-19.548,-8.949,-0.008,0.975,0.199,-0.519,-0.549,-1.129,100.000,160357.000,1.000
17.404,-38.713,-2.625,-3.361,-32.071,-23.456,-20.096,-8.533,-0.009,0.975,0.200,-0.458,-0.610,-1.129,100.000,160358.000,1.000
18.334,-37.824,-1.858,-2.215,-31.205,-24.879,-20.881,-7.771,-0.010,0.976,0.200,-0.397,-0.702,-1.190,100.000,160359.000,1.000
17.589,-37.350,-2.611,-1.503,-30.881,-27.131,-21.901,-6.686,-0.010,0.978,0.199,-0.427,-0.671,-1.343,100.000,160360.000,1.000
15.131,-37.109,-4.388,-1.036,-30.996,-29.529,-23.067,-5.441,-0.011,0.974,0.200,-0.488,-0.732,-1.160,100.000,160361.000,1.000
11.691,-36.901,-6.064,-0.678,-31.016,-31.356,-24.221,-4.335,-0.011,0.976,0.199,-0.458,-0.702,-1.251,100.000,160362.000,1.000
8.444,-36.606,-6.804,-0.443,-30.667,-32.074,-25.290,-3.850,-0.011,0.978,0.198,-0.519,-0.671,-1.343,100.000,160363.000,1.000
6.514,-36.003,-6.481,-0.384,-30.013,-31.434,-26.213,-4.266,-0.010,0.977,0.198,-0.549,-0.610,-1.312,100.000,160364.000,1.000
6.206,-34.980,-5.588,-0.742,-29.217,-29.824,-27.137,-5.632,-0.011,0.977,0.202,-0.549,-0.580,-1.221,100.000,160365.000,1.000
